arquivo,kurtosis,skewness,GCF,eme,smn,before_entropy_raw,non_zeros,agrupamentos,comp_maior,comp_menor,max_maior,max_menor,before_mean,before_median,before_max,before_std,before_var,before_entropy,before_inertia,before_energy,before_correlation,before_homogeneity,before_fft_energy,before_fft_entropy,before_fft_inertia,before_fft_homogeneity,h_mean,h_var,h_std,r_mean,r_var,r_std,g_mean,g_var,g_std,b_mean,b_var,b_std,s_mean,s_var,s_std,v_mean,v_var,v_std,class_limiar,class_kmeans,class_svm
DSC_0868.JPG,8.210751,2.454801,1.641976,3.571527,0.162298,6.281337,230,1,230,230,128,128,0.003906,0.000633,128,0.007484,0.000056,0.892199,31.863642,0.002977,0.978885,0.536669,0.979298,-0.030486,-12.374915,0.000357,0.412132,0.049823,0.223212,115.176275,2306.090805,48.021774,147.02116,707.130015,26.591916,163.380997,1410.274271,37.553619,0.440462,0.026428,0.162567,0.700253,0.008928,0.094486,AD,X,NAD
DSC_0869.JPG,7.244189,2.296125,1.727518,3.791877,0.190724,6.392502,228,1,228,228,123,123,0.003906,0.000795,123,0.007087,0.00005,0.891703,31.456278,0.002791,0.980325,0.538479,0.974566,-0.03147,-13.040562,0.00036,0.420435,0.04826,0.219681,106.768118,2101.435177,45.841413,138.819289,824.570507,28.715336,155.402889,1659.73974,40.739904,0.461786,0.02886,0.169883,0.667426,0.009745,0.098718,AD,NAD,NAD
DSC_0870.JPG,6.655671,2.173331,1.754071,3.709495,0.194245,6.471937,230,1,230,230,121,121,0.003906,0.000857,121,0.006773,0.000046,0.890921,30.950787,0.002629,0.98133,0.540584,0.973124,-0.031085,-12.94732,0.000361,0.420599,0.048211,0.21957,105.857125,2129.610267,46.147701,137.995868,851.82895,29.186109,154.741772,1676.019051,40.939212,0.463727,0.029798,0.172621,0.664071,0.010175,0.100871,AD,NAD,NAD
DSC_0871.JPG,7.187676,2.264104,1.714303,3.537641,0.156686,6.445449,231,1,231,231,128,128,0.003906,0.000739,128,0.006915,0.000048,0.90299,32.665362,0.002672,0.98024,0.539736,0.97655,-0.030387,-12.390429,0.000358,0.41079,0.04951,0.222508,116.626038,2395.085078,48.939606,147.174698,826.138678,28.742628,161.841907,1857.638792,43.100334,0.453814,0.028247,0.168068,0.705462,0.009856,0.09928,AD,NAD,AD
DSC_0872.JPG,7.375322,2.302305,1.728376,3.648547,0.168439,6.424898,232,1,232,232,127,127,0.003906,0.000736,127,0.006999,0.000049,0.904306,32.723974,0.002675,0.979903,0.535776,0.97633,-0.031148,-12.697875,0.000361,0.410603,0.049572,0.222647,114.383105,2373.361316,48.717156,144.759684,810.757128,28.473797,159.38233,1815.201025,42.605176,0.457853,0.028528,0.168903,0.695319,0.009673,0.098353,AD,NAD,AD
DSC_0874.JPG,6.666229,2.212187,1.543043,3.373792,0.152803,6.311221,231,1,231,231,126,126,0.003906,0.000713,126,0.007261,0.000053,0.872195,30.935304,0.002857,0.979386,0.53937,0.981419,-0.029605,-12.050032,0.000359,0.414891,0.050186,0.224022,114.175262,2160.009608,46.475904,144.447434,763.647834,27.634179,160.216359,1612.965951,40.161747,0.449258,0.021537,0.146754,0.692662,0.009286,0.096365,AD,NAD,NAD
DSC_0875.JPG,6.211499,2.119384,1.587914,3.280164,0.147042,6.464932,233,2,232,1,128,15,0.003906,0.000775,128,0.006791,0.000046,0.891898,31.099622,0.002667,0.980064,0.549403,0.980244,-0.028649,-11.746717,0.000359,0.411412,0.049452,0.222379,116.39839,2415.781416,49.150599,146.8498,736.690326,27.14204,161.010814,1662.641715,40.775504,0.453323,0.023513,0.153339,0.702385,0.009657,0.09827,AD,NAD,NAD
DSC_0876.JPG,6.009828,2.086835,1.599016,3.404905,0.159918,6.467812,234,2,233,1,137,248,0.003906,0.000811,137,0.006765,0.000046,0.891384,31.313375,0.002569,0.979858,0.54307,0.979652,-0.029848,-12.162715,0.000362,0.411844,0.049533,0.222561,114.935301,2378.085912,48.765622,145.26125,738.477903,27.17495,159.329115,1673.228298,40.905113,0.455537,0.023635,0.153737,0.695349,0.009758,0.098783,AD,NAD,NAD
DSC_0877.JPG,6.51325,2.173559,1.560926,3.366354,0.158253,6.351414,229,1,229,229,126,126,0.003906,0.000792,126,0.007114,0.000051,0.84732,29.718004,0.002784,0.980248,0.541608,0.979545,-0.029739,-12.13328,0.000359,0.425521,0.046974,0.216734,110.467047,2204.272601,46.949682,143.978449,728.212578,26.985414,161.015171,1446.540419,38.033412,0.457033,0.023347,0.152796,0.688887,0.009047,0.095116,AD,X,NAD
DSC_0878.JPG,6.418492,2.184018,1.556527,3.389762,0.156938,6.319493,228,1,228,228,125,125,0.003906,0.000759,125,0.007233,0.000052,0.85472,30.49855,0.002771,0.978953,0.53639,0.9808,-0.029999,-12.131717,0.000358,0.425613,0.047144,0.217127,111.297464,2155.561065,46.42802,144.760465,708.326885,26.614411,161.846166,1459.415175,38.202293,0.455208,0.022796,0.150984,0.692523,0.008888,0.094277,AD,NAD,NAD
DSC_0880.JPG,5.854962,2.063611,1.593059,3.483254,0.158223,6.407416,232,1,232,232,125,125,0.003906,0.000829,125,0.00692,0.000048,0.888285,31.408849,0.002624,0.979568,0.539124,0.980214,-0.03033,-12.332496,0.00036,0.415348,0.048411,0.220025,112.285738,2263.119332,47.572254,144.21077,740.290211,27.208275,159.063723,1553.807872,39.41837,0.454024,0.02337,0.152871,0.687373,0.009605,0.098005,AD,NAD,NAD
DSC_0881.JPG,5.951608,2.085311,1.620348,3.386209,0.149929,6.360015,229,1,229,229,129,129,0.003906,0.000767,129,0.007078,0.00005,0.892182,31.359409,0.002783,0.979807,0.541669,0.980195,-0.029665,-12.008858,0.000356,0.4317,0.044664,0.211339,112.116188,2249.503708,47.428933,148.261267,714.400108,26.728264,165.840806,1339.557135,36.599961,0.450225,0.024248,0.155716,0.702529,0.009572,0.097838,AD,NAD,NAD
DSC_0883.JPG,6.065863,2.122545,1.615342,3.501346,0.159077,6.321989,228,1,228,228,126,126,0.003906,0.000783,126,0.007213,0.000052,0.895099,32.04785,0.002781,0.978582,0.53696,0.981009,-0.030651,-12.423862,0.000357,0.429339,0.045002,0.212136,111.224817,2218.243066,47.098228,146.629533,692.903169,26.323054,163.303642,1353.622791,36.791613,0.452468,0.023696,0.153933,0.694984,0.009327,0.096579,AD,NAD,NAD
DSC_0925.JPG,5.659283,1.951275,1.7588,3.657008,0.175372,6.605049,226,2,225,1,122,246,0.003906,0.000923,122,0.006249,0.000039,0.879478,31.038379,0.002269,0.981895,0.540529,0.97526,-0.03023,-12.601831,0.000364,0.405971,0.049415,0.222294,109.5012,2525.799804,50.257336,141.325867,798.582974,28.25921,155.327652,1550.942689,39.38201,0.464433,0.028367,0.168426,0.675001,0.010525,0.102593,AD,NAD,NAD
DSC_0926.JPG,6.707566,2.166503,1.75993,3.653764,0.174937,6.490586,235,2,234,1,127,249,0.003906,0.000936,127,0.006705,0.000045,0.888448,32.331627,0.002528,0.980067,0.538753,0.977273,-0.030235,-12.541059,0.000362,0.421559,0.046397,0.2154,109.600027,2439.31848,49.389457,145.195207,746.561892,27.323285,161.099574,1672.705917,40.898728,0.472963,0.029858,0.172794,0.694184,0.009641,0.09819,AD,NAD,X
DSC_0927.JPG,6.608549,2.142085,1.763713,3.69821,0.178094,6.502335,236,1,236,236,127,127,0.003906,0.000957,127,0.006654,0.000044,0.890332,32.715008,0.002449,0.980027,0.534869,0.976975,-0.03098,-12.808993,0.000363,0.42157,0.046413,0.215437,109.508907,2447.640757,49.473637,145.135301,754.327529,27.465024,161.05665,1681.056394,41.000688,0.473508,0.02984,0.172742,0.694023,0.009778,0.098882,AD,NAD,X
DSC_0928.JPG,6.310049,2.030787,1.751717,3.573414,0.162757,6.610929,218,5,214,1,126,240,0.003906,0.00094,126,0.006231,0.000039,0.880098,32.205515,0.002308,0.981433,0.544038,0.97574,-0.029183,-12.187418,0.000361,0.417099,0.048594,0.220439,110.983438,2607.658847,51.065241,145.676714,785.08798,28.019421,162.178931,1458.878562,38.195269,0.463682,0.028706,0.169429,0.695871,0.010438,0.102165,AD,NAD,NAD
DSC_0929.JPG,6.672629,2.110894,1.726578,3.573213,0.155051,6.55932,213,2,212,1,127,239,0.003906,0.000881,127,0.006427,0.000041,0.869401,31.221653,0.002426,0.98134,0.545303,0.976932,-0.028978,-12.006294,0.000361,0.415357,0.048577,0.220401,112.050626,2586.496682,50.857612,146.202925,756.39977,27.502723,161.913185,1424.025669,37.736265,0.461092,0.026762,0.163592,0.696734,0.00999,0.099952,NAD,NAD,NAD
DSC_0930.JPG,5.948222,1.974396,1.756045,3.52181,0.164649,6.611299,234,3,232,1,130,14,0.003906,0.000998,130,0.006225,0.000039,0.886327,31.828696,0.002236,0.982091,0.536341,0.975476,-0.02963,-12.101773,0.000361,0.429683,0.04625,0.215059,110.692983,2405.617377,49.047093,147.661275,845.712833,29.081142,166.434522,1390.364381,37.28759,0.456419,0.027212,0.164959,0.702597,0.010702,0.103452,AD,NAD,NAD
DSC_0931.JPG,5.992451,1.990423,1.753092,3.554173,0.16621,6.58787,235,1,235,235,128,128,0.003906,0.000988,128,0.006297,0.00004,0.880004,30.90421,0.002298,0.982209,0.538639,0.975531,-0.029542,-12.170007,0.000363,0.429322,0.046158,0.214843,108.417865,2362.477526,48.605324,144.94777,825.308098,28.728176,163.319919,1355.310859,36.814547,0.460028,0.027093,0.164601,0.690481,0.010442,0.102185,AD,NAD,NAD
DSC_0932.JPG,6.82913,2.195685,1.704379,3.55392,0.159408,6.465697,234,2,233,1,127,13,0.003906,0.000895,127,0.006789,0.000046,0.85376,30.323613,0.002663,0.981193,0.546037,0.976926,-0.028844,-11.959653,0.000359,0.422723,0.047037,0.21688,109.359593,2345.479604,48.430152,144.52077,767.882224,27.710688,161.581036,1367.525181,36.980065,0.459852,0.026186,0.161821,0.688673,0.009613,0.098044,AD,NAD,NAD
DSC_0933.JPG,5.055178,1.812929,1.684072,3.442929,0.160275,6.582211,228,2,226,2,126,238,0.003906,0.000722,126,0.006183,0.000038,0.873918,33.133116,0.001892,0.980189,0.511034,0.978794,-0.029726,-12.352161,0.000362,0.416296,0.048813,0.220936,110.084814,2641.369329,51.394254,145.335397,755.544824,27.487176,162.08217,1540.027992,39.24319,0.473586,0.03022,0.173838,0.698088,0.009563,0.097791,AD,NAD,NAD
DSC_0934.JPG,5.305328,1.864595,1.694001,3.535409,0.170928,6.571649,230,2,229,1,124,242,0.003906,0.000747,124,0.00624,0.000039,0.871495,33.226177,0.001884,0.980053,0.506819,0.978264,-0.03046,-12.656627,0.000365,0.416865,0.048736,0.220762,108.353851,2606.173949,51.0507,143.47,756.167592,27.498502,160.14203,1539.909063,39.241675,0.476913,0.030587,0.174891,0.690111,0.009527,0.097605,AD,NAD,NAD
DSC_0935.JPG,4.656214,1.744576,1.658308,3.281204,0.138285,6.575953,219,1,219,219,128,128,0.003906,0.000766,128,0.006175,0.000038,0.861977,31.633908,0.001983,0.981227,0.522405,0.9809,-0.027484,-11.512016,0.000361,0.41622,0.049174,0.221752,114.198715,2687.588054,51.841953,149.076608,769.913257,27.747311,166.238389,1516.682133,38.944603,0.463645,0.028872,0.169918,0.714947,0.009742,0.0987,AD,NAD,NAD
DSC_0936.JPG,5.147909,1.858731,1.660012,3.428908,0.149677,6.536079,220,1,220,220,130,130,0.003906,0.000785,130,0.006359,0.00004,0.867923,33.397752,0.001922,0.979829,0.507281,0.980694,-0.029412,-12.142238,0.000362,0.416102,0.049647,0.222817,113.290985,2671.841462,51.689858,148.313747,756.214167,27.499348,165.791187,1494.305361,38.656246,0.465135,0.029417,0.171515,0.712276,0.009491,0.097421,AD,NAD,NAD
DSC_0937.JPG,5.935489,2.015789,1.74928,3.852662,0.203447,6.481818,235,4,229,2,118,247,0.003906,0.000839,118,0.006595,0.000043,0.882021,34.063377,0.002017,0.9789,0.500055,0.977371,-0.033484,-13.937209,0.000375,0.42143,0.048404,0.220009,100.568745,2396.966555,48.958825,134.886744,761.706625,27.599033,152.054352,1486.030829,38.54907,0.488894,0.032331,0.179809,0.65407,0.009168,0.09575,AD,NAD,X
DSC_0938.JPG,5.465773,1.911643,1.742497,3.78672,0.195155,6.509778,212,2,211,1,123,16,0.003906,0.000883,123,0.006446,0.000042,0.865837,31.847584,0.002056,0.980366,0.510868,0.977149,-0.031498,-13.280201,0.000372,0.420976,0.047771,0.218566,100.23042,2397.433225,48.963591,134.406069,763.636079,27.633966,151.117877,1488.357949,38.579242,0.490209,0.031811,0.178357,0.651243,0.009268,0.096272,AD,NAD,AD
DSC_0939.JPG,5.432671,1.880555,1.806643,3.868994,0.204851,6.568723,220,2,219,1,117,237,0.003906,0.000921,117,0.006273,0.000039,0.892889,34.296381,0.001903,0.979364,0.503174,0.975187,-0.033159,-13.919144,0.000376,0.407761,0.049573,0.222651,102.147008,2573.02719,50.725015,133.056696,768.359961,27.719307,146.795872,1571.626619,39.643746,0.490026,0.032553,0.180425,0.644845,0.009501,0.097473,AD,NAD,NAD
DSC_0940.JPG,5.35574,1.873458,1.791803,3.801587,0.203452,6.560745,219,3,217,1,122,15,0.003906,0.000901,122,0.006298,0.00004,0.886163,33.617253,0.001937,0.979775,0.505958,0.97593,-0.032467,-13.632583,0.000374,0.407721,0.05019,0.224031,104.11419,2598.518199,50.975663,134.771123,766.50226,27.685777,148.772076,1578.369386,39.728697,0.486122,0.031578,0.177703,0.653399,0.00947,0.097311,AD,NAD,NAD
DSC_0941.JPG,5.762457,1.959146,1.804737,3.888693,0.207554,6.548704,216,2,215,1,121,235,0.003906,0.000827,121,0.006375,0.000041,0.877892,33.701489,0.002048,0.979419,0.510602,0.976347,-0.032663,-13.726137,0.000376,0.401723,0.051211,0.226298,103.894144,2622.199606,51.207417,133.323621,750.3677,27.39284,146.501111,1607.906155,40.098705,0.488505,0.032697,0.180822,0.647959,0.009172,0.095768,AD,NAD,NAD
DSC_0942.JPG,5.456747,1.882156,1.773405,3.808794,0.187892,6.553248,219,4,216,1,112,17,0.003906,0.000828,112,0.006278,0.000039,0.850602,30.722239,0.001943,0.981167,0.508743,0.974365,-0.031966,-13.427428,0.000376,0.412573,0.049519,0.222529,98.548696,2510.726741,50.107153,130.155182,740.674578,27.215337,145.123125,1339.855725,36.60404,0.491706,0.030967,0.175975,0.631354,0.00916,0.095708,AD,NAD,NAD
DSC_0943.JPG,5.464623,1.87872,1.77725,3.849291,0.190879,6.564779,216,2,215,1,113,17,0.003906,0.000833,113,0.006242,0.000039,0.843543,30.500732,0.00193,0.981475,0.509249,0.974284,-0.032178,-13.543029,0.000377,0.411646,0.049377,0.222209,99.212393,2513.776269,50.137573,130.564596,752.362809,27.429233,145.257769,1370.179967,37.015942,0.491011,0.030231,0.173871,0.633047,0.009308,0.096481,AD,NAD,NAD
DSC_0944.JPG,5.440496,1.892447,1.779538,3.93388,0.202592,6.540348,217,1,217,217,111,111,0.003906,0.000773,111,0.006341,0.00004,0.883133,33.152296,0.001943,0.97962,0.503338,0.973887,-0.033602,-14.112826,0.000375,0.417312,0.047972,0.219024,95.940599,2402.680186,49.017142,128.964091,742.036094,27.240339,144.622812,1334.219508,36.52697,0.493286,0.033088,0.181901,0.624276,0.009319,0.096535,AD,NAD,NAD
DSC_0945.JPG,5.212765,1.83541,1.778074,3.94514,0.209922,6.565125,214,1,214,214,112,112,0.003906,0.000776,112,0.006236,0.000039,0.884755,33.234979,0.001914,0.979833,0.505616,0.974262,-0.033433,-14.083016,0.000375,0.416502,0.048268,0.2197,97.330107,2437.101021,49.367003,130.150194,750.767754,27.400141,145.894658,1336.388625,36.55665,0.4903,0.032387,0.179964,0.629898,0.009472,0.097324,AD,NAD,NAD
DSC_0946.JPG,5.357005,1.842173,1.719364,3.547543,0.168494,6.565944,215,2,214,1,124,22,0.003906,0.000733,124,0.006224,0.000039,0.877342,33.294197,0.001952,0.980513,0.512334,0.977995,-0.029509,-12.401391,0.000364,0.399446,0.051443,0.226811,112.012081,2624.869994,51.233485,142.542357,841.56283,29.009702,156.038297,1629.129729,40.362479,0.470375,0.02518,0.158681,0.68496,0.00954,0.097674,AD,NAD,NAD
DSC_0947.JPG,5.123015,1.791856,1.686944,3.277259,0.134457,6.578617,218,1,218,218,132,132,0.003906,0.000686,132,0.006164,0.000038,0.880435,32.653743,0.002052,0.981104,0.526678,0.979925,-0.027037,-11.436151,0.000359,0.400459,0.051476,0.226882,118.379641,2680.427714,51.772847,149.640268,854.21169,29.2269,163.784443,1698.833176,41.216904,0.458619,0.024602,0.15685,0.715958,0.009594,0.097946,AD,NAD,NAD
DSC_0948.JPG,4.800824,1.710611,1.680884,3.288732,0.125173,6.595037,226,1,226,226,134,134,0.003906,0.000685,134,0.006072,0.000037,0.888014,32.907092,0.002025,0.981244,0.53003,0.980566,-0.02697,-11.395055,0.000358,0.401936,0.051474,0.226879,120.311047,2712.336625,52.080098,152.552101,860.570776,29.335487,167.958966,1727.468185,41.562822,0.454356,0.02618,0.161802,0.729925,0.009811,0.099053,AD,NAD,NAD
DSC_0949.JPG,5.414252,1.861421,1.673693,3.324132,0.142838,6.5329,221,4,218,1,132,25,0.003906,0.000652,132,0.006334,0.00004,0.879139,32.621802,0.002088,0.980517,0.522973,0.980449,-0.027922,-11.742404,0.00036,0.401921,0.051679,0.22733,117.618399,2642.5756,51.405988,149.455284,822.036954,28.671187,164.60564,1680.51323,40.994063,0.458937,0.026043,0.161378,0.716778,0.009336,0.096621,AD,NAD,NAD
DSC_0950.JPG,4.973063,1.794202,1.663072,3.349625,0.136485,6.54306,225,2,224,1,132,21,0.003906,0.00067,132,0.00629,0.00004,0.893171,33.763168,0.002011,0.979971,0.517617,0.98066,-0.028253,-11.751181,0.00036,0.429266,0.045509,0.213328,114.236894,2654.620838,51.523013,152.248233,748.781433,27.363871,169.90937,1493.138886,38.641155,0.467011,0.027671,0.166346,0.725578,0.009296,0.096416,AD,NAD,NAD
DSC_0951.JPG,5.578688,1.940539,1.656138,3.400977,0.143628,6.475841,224,1,224,224,130,130,0.003906,0.000631,130,0.006568,0.000043,0.877399,32.180817,0.002154,0.98006,0.517678,0.980791,-0.028903,-12.010955,0.00036,0.429378,0.045526,0.213369,111.67567,2586.51968,50.857838,149.474508,714.517984,26.730469,167.116575,1448.037707,38.053091,0.471253,0.027968,0.167238,0.713993,0.008827,0.093951,AD,NAD,NAD
DSC_0952.JPG,5.293927,1.82344,1.677567,3.367,0.13937,6.588892,218,1,218,218,130,130,0.003906,0.000704,130,0.00615,0.000038,0.873474,31.999856,0.002026,0.981329,0.526764,0.978789,-0.027643,-11.612149,0.000359,0.399667,0.051538,0.22702,117.59323,2853.986829,53.422718,148.037531,794.526627,28.187349,161.745372,1622.145315,40.275865,0.46322,0.026191,0.161837,0.711128,0.0096,0.097979,AD,NAD,NAD
DSC_0953.JPG,5.472196,1.867436,1.697386,3.412709,0.160418,6.570362,218,2,217,1,127,23,0.003906,0.000706,127,0.006226,0.000039,0.877456,32.81862,0.002001,0.980581,0.519448,0.978129,-0.029069,-12.17151,0.000362,0.400378,0.051239,0.22636,114.226817,2791.955443,52.838958,144.644759,783.679012,27.994267,158.232914,1601.257402,40.015714,0.469165,0.026988,0.16428,0.696274,0.009458,0.09725,AD,NAD,NAD
DSC_0954.JPG,4.983843,1.788639,1.703718,3.49102,0.153754,6.519285,223,1,223,223,129,129,0.003906,0.000745,129,0.006336,0.00004,0.884056,33.022355,0.002024,0.980732,0.511964,0.979444,-0.029645,-12.239465,0.000363,0.42155,0.047315,0.217521,112.678325,2557.461472,50.57135,148.440137,818.167187,28.603622,165.895629,1577.441151,39.717013,0.467364,0.027677,0.166363,0.711263,0.009464,0.097284,AD,NAD,NAD
DSC_0955.JPG,5.526805,1.920511,1.6935,3.505153,0.163222,6.450514,226,1,226,226,127,127,0.003906,0.000668,127,0.006605,0.000044,0.882039,32.922857,0.002163,0.979831,0.514114,0.979683,-0.029248,-12.225172,0.000363,0.421085,0.047243,0.217354,110.119255,2518.028296,50.179959,145.86849,771.889011,27.782891,163.398257,1511.712244,38.880744,0.472267,0.028364,0.168416,0.700836,0.008947,0.094589,AD,NAD,NAD
DSC_0956.JPG,5.096883,1.815749,1.689442,3.464927,0.151225,6.504919,219,1,219,219,128,128,0.003906,0.000674,128,0.006385,0.000041,0.876296,32.276589,0.002096,0.980772,0.519581,0.979588,-0.028449,-11.941321,0.000362,0.419419,0.047395,0.217705,112.129223,2567.578158,50.671275,147.143581,795.013397,28.195982,163.299236,1513.344058,38.901723,0.467797,0.025987,0.161204,0.703115,0.009238,0.096114,AD,NAD,NAD
DSC_0957.JPG,5.162466,1.836541,1.70855,3.461713,0.15426,6.530244,218,1,218,218,129,129,0.003906,0.000741,129,0.006337,0.00004,0.870265,32.791787,0.002019,0.98063,0.515641,0.979129,-0.02882,-12.073499,0.000362,0.412924,0.048856,0.221034,113.45394,2615.555071,51.142498,146.814046,810.146684,28.463076,161.62756,1539.440519,39.235705,0.465637,0.02482,0.157543,0.701006,0.009344,0.096662,AD,NAD,NAD
DSC_0958.JPG,5.003848,1.787402,1.693065,3.359847,0.134715,6.562144,217,2,216,1,139,25,0.003906,0.000768,139,0.006218,0.000039,0.87757,33.894386,0.001948,0.980574,0.514183,0.979775,-0.028343,-11.794954,0.000359,0.411062,0.048838,0.220994,118.91407,2711.574368,52.07278,152.099902,839.36799,28.971848,166.071811,1580.520029,39.755755,0.455926,0.022879,0.151259,0.721498,0.009644,0.098204,AD,NAD,NAD
DSC_0959.JPG,5.153074,1.819311,1.714046,3.493689,0.161949,6.538312,211,2,210,1,129,24,0.003906,0.000741,129,0.006294,0.00004,0.865917,33.322058,0.001954,0.980546,0.510544,0.978377,-0.029523,-12.349744,0.000363,0.411175,0.049062,0.221499,113.106727,2639.307616,51.374192,145.385561,820.268267,28.640326,159.111903,1519.819997,38.984869,0.466265,0.023164,0.152199,0.693523,0.009516,0.097552,AD,NAD,NAD
DSC_0960.JPG,5.223652,1.830697,1.719605,3.566228,0.168018,6.531308,213,2,212,1,127,242,0.003906,0.000666,127,0.006315,0.00004,0.873068,33.720297,0.001927,0.980196,0.50677,0.978109,-0.030064,-12.586187,0.000364,0.412227,0.049136,0.221667,110.977354,2624.219602,51.227137,143.901924,808.776054,28.438988,158.726823,1495.749112,38.674916,0.470044,0.025295,0.159043,0.689062,0.009354,0.096717,AD,NAD,NAD
DSC_0961.JPG,4.674384,1.722275,1.721911,3.40562,0.152755,6.584226,220,1,220,220,138,138,0.003906,0.000776,138,0.006139,0.000038,0.879309,33.630924,0.001959,0.980898,0.518894,0.979504,-0.028554,-12.013455,0.000363,0.411221,0.048236,0.219626,116.849812,2724.457835,52.196339,150.3757,835.192469,28.899697,164.05553,1691.249639,41.124806,0.464622,0.025032,0.158215,0.715249,0.009796,0.098975,AD,NAD,NAD
