arquivo,kurtosis,skewness,GCF,eme,smn,before_entropy_raw,non_zeros,agrupamentos,comp_maior,comp_menor,max_maior,max_menor,before_mean,before_median,before_max,before_std,before_var,before_entropy,before_inertia,before_energy,before_correlation,before_homogeneity,before_fft_energy,before_fft_entropy,before_fft_inertia,before_fft_homogeneity,h_mean,h_var,h_std,r_mean,r_var,r_std,g_mean,g_var,g_std,b_mean,b_var,b_std,s_mean,s_var,s_std,v_mean,v_var,v_std,class_limiar,class_kmeans,class_svm
LC80100442015002LGN00_thumb_large.png,32.810649,5.215467,9.501447,16.918751,0.004431,5.670506,255,1,255,255,2,2,0.003597,0.000488,2,0.010837,0.000117,0.993349,440.984874,0.010363,0.888053,0.460286,0.58972,-0.148268,-3.221048,0.005461,0.584253,0.024684,0.157111,22.60929,1940.059043,44.046101,24.577914,2001.643355,44.739729,26.793036,1956.970571,44.23766,0.433057,0.108566,0.329494,0.106981,0.030519,0.174697,AD,AD,NAD
LC80100452015002LGN00_thumb_large.png,84.259911,8.612261,7.857797,11.650899,0.001792,4.598975,255,1,255,255,3,3,0.003622,0.000341,3,0.019355,0.000375,0.998962,459.812809,0.058889,0.848723,0.587296,0.566257,-0.164315,-3.781354,0.006011,0.601084,0.018288,0.135232,14.974791,1461.796067,38.233442,16.965553,1582.23798,39.777355,19.385327,1457.794001,38.181069,0.647127,0.09129,0.302143,0.080574,0.02378,0.154207,NAD,AD,NAD
LC80100462015002LGN00_thumb_large.png,93.068024,9.248343,5.032597,11.612855,0.000747,3.890865,255,1,255,255,4,4,0.003695,0.000241,4,0.023884,0.00057,0.984917,408.038702,0.124887,0.84576,0.757034,0.519457,-0.161302,-3.560992,0.006066,0.612033,0.021934,0.148102,12.14564,1320.659263,36.340876,12.466645,1331.332099,36.487424,14.75917,1276.021165,35.721438,0.594951,0.068015,0.260797,0.061254,0.020082,0.141713,AD,AD,AD
LC80100482015002LGN00_thumb_large.png,30.004211,5.147562,8.772507,8.086311,0.003155,5.391623,255,1,255,255,4,4,0.003605,0.000618,4,0.012523,0.000157,0.970409,645.777262,0.016336,0.841394,0.469639,0.571262,-0.161019,-3.697568,0.005963,0.153589,0.076466,0.276525,22.836165,2035.577005,45.117369,22.858096,2037.539826,45.139116,23.272628,2027.708848,45.030088,0.074805,0.035812,0.189241,0.091476,0.031308,0.176941,AD,AD,AD
LC80100542015002LGN00_thumb_large.png,9.042747,2.693378,5.216911,32.455557,0.00252,5.557578,255,1,255,255,8,8,0.003904,0.000186,8,0.009748,0.000095,0.942443,343.308899,0.006815,0.831437,0.502329,0.626397,-0.175649,-3.337083,0.005528,0.403511,0.04474,0.211518,19.896261,1039.877654,32.247134,22.176897,1039.409224,32.23987,22.810747,985.942248,31.399717,0.550558,0.068986,0.262651,0.109103,0.014782,0.121581,AD,AD,NAD
LC80100552015002LGN00_thumb_large.png,28.331346,4.747347,8.375495,38.722816,0.00903,6.004566,255,1,255,255,8,8,0.003852,0.000918,8,0.010583,0.000112,0.899359,726.538557,0.010039,0.875683,0.444462,0.617585,-0.163155,-2.973165,0.005209,0.50941,0.019767,0.140595,32.079091,2957.989411,54.387401,34.713713,2907.954892,53.925457,35.94339,2944.254712,54.260987,0.344937,0.06776,0.260308,0.142949,0.045084,0.21233,AD,AD,AD
LC80100562015002LGN00_thumb_large.png,80.819591,8.007362,9.186144,34.94161,0.027053,6.559413,255,1,255,255,2,2,0.003748,0.001791,2,0.00981,0.000096,0.929933,653.041974,0.018767,0.916672,0.43455,0.608723,-0.162306,-2.234685,0.004615,0.501028,0.046127,0.214772,46.848808,3915.560917,62.574443,47.700254,3931.945928,62.70523,49.622518,3854.066684,62.08113,0.355905,0.144141,0.379659,0.196237,0.059109,0.243124,AD,AD,AD
LC80100652015002LGN00_thumb_large.png,34.220843,5.332173,6.191464,14.520902,0.009303,6.375294,255,1,255,255,5,5,0.00381,0.000921,5,0.00907,0.000082,0.964226,153.980224,0.018886,0.961232,0.59123,0.696305,-0.152945,-1.507027,0.00415,0.200838,0.060498,0.245964,40.906022,2351.084466,48.487983,36.431618,1944.577511,44.097364,29.538977,1563.591,39.542269,0.254811,0.072079,0.268475,0.163499,0.036327,0.190597,NAD,NAD,NAD
LC80190382015001LGN00_thumb_large.png,1.784573,0.571449,5.249901,19.068814,0.181051,7.178187,255,1,255,255,57,57,0.0039,0.002309,57,0.003979,0.000016,0.875895,113.603983,0.000344,0.962579,0.290458,0.84939,-0.133332,-0.946554,0.002764,0.418804,0.112133,0.334863,69.384326,1497.30649,38.695045,66.535713,1535.45547,39.184888,66.12741,1601.959484,40.024486,0.146018,0.029135,0.170691,0.279761,0.023775,0.154191,NAD,NAD,NAD
LC80260332015002LGN00_thumb_large.png,4.154861,1.20032,6.131326,10.112042,0.307955,7.586658,255,1,255,255,30,30,0.003882,0.003763,30,0.00303,0.000009,0.734022,31.13655,0.000715,0.995698,0.41041,0.760498,-0.057191,-0.516992,0.00211,0.192388,0.052843,0.229875,83.934141,3585.88706,59.882277,83.907495,3624.41456,60.203111,83.25706,3665.25919,60.541384,0.044964,0.006378,0.079864,0.331681,0.055775,0.236167,NAD,NAD,NAD
LC80260482015002LGN00_thumb_large.png,11.636218,3.089177,6.521773,29.998655,0.004792,5.732824,255,1,255,255,14,14,0.003867,0.000313,14,0.009778,0.000096,0.997817,373.787316,0.00383,0.877729,0.401916,0.630033,-0.162347,-3.008409,0.00583,0.209177,0.035796,0.189198,26.236285,1543.822466,39.291506,25.101391,1524.259683,39.041768,22.715171,1537.829562,39.21517,0.41191,0.074884,0.273649,0.10979,0.023134,0.152099,AD,AD,AD
LC80260492015002LGN00_thumb_large.png,34.857085,5.590194,2.747337,12.965637,0.000032,4.11227,255,1,255,255,3,3,0.003845,0.000108,3,0.017983,0.000323,0.796947,98.450471,0.068112,0.91477,0.84854,0.54242,-0.182219,-3.552384,0.004215,0.608867,0.006284,0.079274,7.281253,584.111463,24.168398,9.483083,583.408435,24.153849,17.279028,619.183791,24.883404,0.734214,0.043136,0.207692,0.06846,0.009484,0.097384,AD,AD,AD
LC80420212015002LGN00_thumb_large.png,1.555185,0.029065,6.514061,12.605932,0.590859,7.653454,255,1,255,255,87,87,0.003885,0.003975,87,0.002545,0.000006,0.890992,82.676561,0.000266,0.985325,0.295043,0.818545,-0.094322,-0.403,0.002433,0.416681,0.082387,0.287031,92.66511,2856.268131,53.444065,93.142448,2817.579711,53.080879,95.091648,2728.58963,52.235904,0.081446,0.015744,0.125474,0.377797,0.042896,0.207113,NAD,NAD,X
LC80420222015002LGN00_thumb_large.png,1.507117,0.104547,6.511261,10.303787,0.80899,7.667246,255,1,255,255,110,110,0.003892,0.003586,110,0.00253,0.000006,0.864196,71.45163,0.000328,0.987131,0.331152,0.895622,-0.071168,-0.686887,0.002361,0.462625,0.064611,0.254187,101.800766,2739.829063,52.343376,103.924398,2777.29198,52.700019,108.563708,2896.347973,53.817729,0.079653,0.006075,0.077939,0.427769,0.04451,0.210974,X,NAD,AD
LC80420362015002LGN00_thumb_large.png,44.107375,5.901473,7.578821,36.602889,0.071605,6.898193,255,1,255,255,7,7,0.003902,0.001594,7,0.007265,0.000053,0.923701,730.141347,0.009172,0.873013,0.353693,0.69916,-0.200172,-2.166619,0.004538,0.356072,0.058608,0.242091,52.705857,3285.1267,57.316025,53.471534,2983.143442,54.61816,53.056192,1831.263046,42.793259,0.510911,0.120998,0.347847,0.256071,0.040229,0.200572,NAD,NAD,NAD
LC80670902015001LGN00_thumb_large.png,20.453191,4.113855,6.516782,19.563006,0.002133,5.226039,255,1,255,255,3,3,0.003815,0.000294,3,0.012286,0.000151,0.993671,439.199915,0.015966,0.827812,0.578286,0.586609,-0.160095,-0.448695,0.006928,0.485085,0.071578,0.267541,17.688824,1286.386078,35.866225,17.988914,1282.37043,35.8102,19.968914,1231.720224,35.095872,0.365136,0.10358,0.321838,0.081348,0.019316,0.138984,NAD,X,X
LC80670912015001LGN00_thumb_large.png,19.182268,3.921348,5.262588,28.830505,0.001961,5.284218,255,1,255,255,5,5,0.003874,0.000235,5,0.0117,0.000137,0.975219,432.639844,0.013701,0.808357,0.597829,0.56849,-0.179878,-0.362128,0.006795,0.632002,0.028252,0.168084,18.018616,1140.06014,33.764777,17.607571,1137.914674,33.732991,22.204632,1069.487933,32.703026,0.4211,0.078407,0.280013,0.088513,0.016807,0.129641,AD,X,AD
LC80740702015002LGN00_thumb_large.png,3.422102,0.364438,7.54718,12.479328,0.482305,7.758227,255,1,255,255,36,36,0.003857,0.003923,36,0.002084,0.000004,0.818524,47.827423,0.000455,0.993948,0.387743,0.835053,-0.067091,-0.560516,0.00259,0.126538,0.011924,0.109198,92.312924,3948.083102,62.833774,92.100456,3956.356407,62.899574,90.509447,3927.021116,62.665949,0.039604,0.006691,0.081796,0.362213,0.060673,0.246318,NAD,NAD,X
LC80900642015002LGN00_thumb_large.png,8.573415,1.289874,7.392075,12.824886,0.441046,7.737525,255,1,255,255,32,32,0.00383,0.003549,32,0.002194,0.000005,0.900108,77.583253,0.000705,0.990107,0.426723,0.810341,-0.082766,-0.734229,0.00261,0.125344,0.03538,0.188097,87.009948,3933.373388,62.716612,86.925507,3923.598801,62.638637,86.238891,3871.114629,62.218282,0.027696,0.005788,0.076082,0.34221,0.060225,0.245408,NAD,NAD,X
LC80900652015002LGN00_thumb_large.png,18.931716,3.598305,9.199666,21.088836,0.052119,6.91576,255,1,255,255,3,3,0.003797,0.001527,3,0.006089,0.000037,0.999166,229.986604,0.00364,0.963541,0.424375,0.694125,-0.124747,-1.570691,0.004348,0.339221,0.080474,0.28368,47.641768,3160.98509,56.222639,48.292608,3152.883095,56.15054,48.374634,3133.983822,55.981996,0.165434,0.064428,0.253827,0.19318,0.04836,0.21991,NAD,NAD,AD
LC80900672015002LGN00_thumb_large.png,1.706703,0.401514,8.283127,15.617648,0.402486,7.638221,255,1,255,255,34,34,0.003875,0.003092,34,0.002707,0.000007,0.93849,107.956458,0.000439,0.984654,0.361133,0.831773,-0.09328,-0.690029,0.003055,0.186558,0.069738,0.26408,79.824524,3524.972838,59.371482,79.818159,3520.617017,59.334788,79.729507,3504.618978,59.199822,0.041973,0.010719,0.103535,0.315468,0.053923,0.232213,AD,NAD,NAD
LC80900682015002LGN00_thumb_large.png,5.105954,1.466981,7.899121,17.087204,0.23763,7.500741,255,1,255,255,11,11,0.003875,0.002575,11,0.003481,0.000012,0.950821,114.191889,0.000869,0.984827,0.387518,0.738566,-0.10043,-1.002629,0.003234,0.159552,0.056313,0.237303,70.167946,3769.639897,61.397393,70.312896,3763.58009,61.348024,70.168518,3730.716257,61.07959,0.042647,0.012589,0.112202,0.27748,0.057945,0.240717,X,NAD,X
LC80900752015002LGN00_thumb_large.png,8.732859,2.560363,5.137122,26.101962,0.015986,5.989001,255,1,255,255,19,19,0.003882,0.000366,19,0.008509,0.000072,0.999967,577.558439,0.003789,0.76452,0.455929,0.73872,-0.192852,-2.214819,0.005682,0.612134,0.018286,0.135225,34.321768,1239.011626,35.199597,35.967712,1233.941833,35.127508,39.422499,1205.885032,34.725855,0.191146,0.031451,0.177345,0.15497,0.018623,0.136465,AD,AD,NAD
LC80900762015002LGN00_thumb_large.png,7.39193,2.403525,5.260724,21.957645,0.010758,5.94687,255,1,255,255,24,24,0.003869,0.000338,24,0.008512,0.000072,0.996837,469.540119,0.003787,0.791985,0.472489,0.718292,-0.187481,-2.287886,0.005583,0.551734,0.049354,0.222158,30.887861,1127.13389,33.572815,31.738981,1137.51984,33.727138,34.362149,1108.696479,33.297094,0.163776,0.029306,0.17119,0.134938,0.01713,0.130882,AD,AD,NAD
LC80900772015002LGN00_thumb_large.png,16.793432,3.726411,7.713864,21.631994,0.114711,6.949809,255,1,255,255,12,12,0.003856,0.001919,12,0.006751,0.000046,0.99832,313.069333,0.004135,0.965766,0.423999,0.620325,-0.14357,-1.424965,0.003716,0.394905,0.06708,0.258997,57.320379,4600.797701,67.82918,58.179115,4583.876023,67.704328,57.960048,4462.020709,66.798359,0.171776,0.042795,0.206869,0.232957,0.069523,0.263671,AD,AD,NAD
LC80900822015002LGN00_thumb_large.png,8.438251,2.535052,4.858704,26.565828,0.012698,5.940233,255,1,255,255,30,30,0.003886,0.000202,30,0.008453,0.000071,0.951937,354.995764,0.00166,0.808557,0.364963,0.766005,-0.178356,-1.32538,0.005891,0.166787,0.014246,0.119357,35.359281,979.856776,31.302664,34.258848,912.857351,30.213529,26.600205,933.188191,30.548129,0.344525,0.030474,0.174569,0.144384,0.014788,0.121605,AD,AD,AD
LC80900832015002LGN00_thumb_large.png,10.520822,2.713657,5.419668,33.178466,0.008511,6.059439,255,1,255,255,11,11,0.003886,0.000245,11,0.008103,0.000066,0.969501,439.10987,0.002043,0.81046,0.362549,0.709611,-0.183915,-1.242587,0.006027,0.142933,0.012027,0.109669,32.063006,1207.442467,34.748273,29.674802,1153.638502,33.965254,22.963694,1107.047503,33.272323,0.386696,0.037052,0.192488,0.127591,0.018541,0.136167,AD,AD,AD
LC80900882015002LGN00_thumb_large.png,18.475029,3.921905,4.289369,14.806864,0.000579,5.204631,255,1,255,255,11,11,0.003889,0.000203,11,0.012097,0.000146,0.908214,121.577488,0.023276,0.942636,0.755078,0.608109,-0.152855,-1.042714,0.005858,0.445332,0.078594,0.280347,18.938896,1095.427078,33.097237,19.060244,1063.549903,32.612113,20.118746,1008.017155,31.749286,0.352242,0.086291,0.293754,0.087732,0.016266,0.127538,NAD,NAD,NAD
LC80900892015002LGN00_thumb_large.png,13.810515,3.284414,6.674066,21.449564,0.006664,6.052555,255,1,255,255,11,11,0.003871,0.000549,11,0.009028,0.000082,0.962334,106.949092,0.004531,0.97515,0.487619,0.685614,-0.11692,-0.191802,0.004982,0.24567,0.057256,0.239283,33.916809,2125.962351,46.108159,31.720876,2157.011067,46.443633,29.040486,2251.188841,47.446695,0.390471,0.057078,0.238909,0.138561,0.032854,0.181258,AD,AD,AD
LC80900902015002LGN00_thumb_large.png,13.40613,3.242464,4.511608,20.652638,0.001119,5.828815,255,1,255,255,8,8,0.00389,0.000397,8,0.009519,0.000091,0.795303,39.335731,0.007098,0.982855,0.563126,0.630452,-0.112928,0.048732,0.004413,0.390188,0.067681,0.260156,25.50703,1183.259567,34.39854,24.523263,1141.784229,33.790298,25.302377,1201.97488,34.669509,0.474961,0.057543,0.239881,0.119496,0.018385,0.135591,NAD,X,NAD
LC80990542015002LGN00_thumb_large.png,1.963969,0.716254,5.100798,6.393577,0.247631,7.311713,255,1,255,255,76,76,0.003905,0.002066,76,0.003806,0.000014,0.672391,17.84385,0.00084,0.995185,0.460253,0.88851,-0.051319,-0.365094,0.002129,0.118681,0.003494,0.05911,92.788209,1849.949404,43.011038,92.265385,1854.170385,43.060079,90.432299,1854.945405,43.069077,0.033687,0.002037,0.045128,0.363898,0.02846,0.1687,NAD,NAD,X
LC80990552015002LGN00_thumb_large.png,7.178615,1.293199,7.183959,13.004004,0.308692,7.606589,255,1,255,255,3,3,0.00388,0.003664,3,0.002905,0.000008,0.881127,62.113082,0.001181,0.991463,0.426205,0.781656,-0.074963,-0.848846,0.002618,0.135533,0.032872,0.181305,78.875322,3637.38233,60.310715,78.82302,3639.618381,60.32925,77.964493,3636.152794,60.300521,0.036061,0.006088,0.078028,0.310481,0.056083,0.236817,X,AD,X
LC80990562015002LGN00_thumb_large.png,13.242228,3.231942,7.326759,17.098794,0.012626,6.461964,255,1,255,255,4,4,0.003761,0.001022,4,0.00756,0.000057,0.982427,216.251758,0.007473,0.953622,0.545561,0.768222,-0.135247,-2.187678,0.004009,0.380719,0.093257,0.30538,35.676225,2322.073928,48.187902,35.930094,2339.535424,48.368744,37.081517,2329.208271,48.261872,0.17982,0.063324,0.251644,0.14683,0.036101,0.190002,AD,AD,X
LC80990692015002LGN00_thumb_large.png,5.098138,0.158625,6.187853,9.435857,0.580467,7.902454,255,1,255,255,256,256,0.003895,0.004238,256,0.001405,0.000002,0.843934,57.226994,0.000581,0.993673,0.480948,0.837249,-0.069988,-0.333237,0.002276,0.462331,0.072801,0.269817,108.028125,4585.013321,67.712726,108.737975,4513.660568,67.183782,111.029833,4429.199143,66.552229,0.08306,0.02108,0.14519,0.437053,0.067489,0.259786,NAD,X,AD
LC80990702015002LGN00_thumb_large.png,4.222551,1.297989,5.882639,10.597814,0.298265,7.806499,255,1,255,255,14,14,0.003895,0.003085,14,0.002142,0.000005,0.744199,26.970231,0.00075,0.997404,0.508095,0.706962,-0.056952,-0.027897,0.002027,0.598369,0.037284,0.19309,93.59122,5327.837416,72.992037,94.284457,5184.308227,72.00214,99.205238,4962.250081,70.44324,0.192132,0.057526,0.239846,0.391259,0.075278,0.274368,NAD,NAD,X
LC80990712015002LGN00_thumb_large.png,2.064011,0.471033,7.027934,12.187707,0.446551,7.669231,255,1,255,255,35,35,0.0039,0.003419,35,0.002601,0.000007,0.918046,82.071607,0.000466,0.987379,0.389631,0.862727,-0.086095,-0.699412,0.002827,0.645477,0.087129,0.295175,88.266985,3217.001068,56.718613,86.433783,3289.093078,57.350615,88.666625,3171.653396,56.317434,0.091791,0.017491,0.132255,0.352323,0.048654,0.220576,NAD,X,X
LC80990722015002LGN00_thumb_large.png,3.748909,1.394879,7.553356,27.400642,0.083033,7.050145,255,1,255,255,20,20,0.003905,0.001526,20,0.00483,0.000023,0.997901,259.679857,0.000873,0.93468,0.367519,0.813786,-0.145561,-1.232867,0.004383,0.353028,0.070895,0.266261,55.289283,2116.161388,46.001754,53.007344,1975.019582,44.441192,51.537469,2023.190908,44.979894,0.377965,0.068815,0.262327,0.239956,0.029419,0.17152,NAD,NAD,AD
LC80990732015002LGN00_thumb_large.png,8.676655,2.587087,6.998856,39.887902,0.026298,6.463154,255,1,255,255,25,25,0.003896,0.000818,25,0.007377,0.000054,0.974822,504.74932,0.001124,0.865345,0.302821,0.745081,-0.163492,-1.852848,0.005351,0.126991,0.01859,0.136346,47.726782,1806.155087,42.498883,41.633956,1891.292338,43.488991,34.298795,2051.847865,45.297327,0.429219,0.070978,0.266417,0.188059,0.02809,0.1676,AD,AD,AD
LC80990742015002LGN00_thumb_large.png,3.883632,1.45145,7.074481,29.020639,0.144093,7.088339,255,1,255,255,38,38,0.003901,0.001583,38,0.004797,0.000023,0.999999,327.603489,0.000384,0.91685,0.253592,0.809147,-0.158087,-1.202824,0.004123,0.089855,0.014599,0.120827,72.582903,1893.618726,43.51573,58.128755,2007.152685,44.801258,48.368893,2204.070717,46.947532,0.432366,0.063779,0.252546,0.284955,0.029196,0.170868,NAD,AD,AD
LC80990752015002LGN00_thumb_large.png,3.167836,0.928645,5.46067,9.520775,0.396965,7.846412,255,1,255,255,37,37,0.003896,0.003682,37,0.001876,0.000004,0.709232,24.384048,0.000535,0.997943,0.44783,0.777874,-0.048222,-0.531346,0.001871,0.169828,0.066498,0.257873,119.555892,5508.0958,74.216547,115.583566,6087.612133,78.023151,113.692366,6290.924957,79.315351,0.145946,0.047526,0.218005,0.470166,0.085141,0.291789,X,AD,AD
LC80990762015002LGN00_thumb_large.png,4.997906,0.775943,5.695988,10.582717,0.467736,7.8743,255,1,255,255,256,256,0.003901,0.003887,256,0.001654,0.000003,0.759054,37.342268,0.00061,0.995828,0.470447,0.924315,-0.055151,-0.614433,0.002331,0.417236,0.052054,0.228153,112.884683,4223.929011,64.991761,113.732946,4574.828932,67.637482,113.569423,4762.28059,69.009279,0.122707,0.036285,0.190485,0.45873,0.06623,0.257352,AD,X,AD
LC80990772015002LGN00_thumb_large.png,7.551883,1.968621,7.446236,18.832973,0.764939,7.707751,255,1,255,255,36,36,0.003901,0.003163,36,0.002761,0.000008,0.939132,149.663023,0.000464,0.982066,0.293364,0.858156,-0.090472,-0.838497,0.003239,0.174526,0.059475,0.243876,107.644774,3445.873977,58.701567,93.879036,4487.363824,66.987789,86.391259,5028.783792,70.913918,0.322265,0.102037,0.319432,0.424385,0.05302,0.23026,NAD,AD,AD
LC80990842015002LGN00_thumb_large.png,4.073244,1.472853,6.396042,13.602867,0.357218,7.500368,255,1,255,255,28,28,0.003904,0.002672,28,0.00355,0.000013,0.99918,236.574034,0.001149,0.966783,0.433338,0.749621,-0.138071,-0.48876,0.003411,0.452054,0.047612,0.218202,73.478321,4324.996282,65.764704,79.292866,3649.512869,60.411198,79.988234,2449.408408,49.491498,0.451677,0.029207,0.170901,0.376394,0.057337,0.239451,NAD,NAD,NAD
LC81080722015001LGN00_thumb_large.png,4.99629,1.835102,5.286508,27.085714,0.037607,6.457843,255,1,255,255,35,35,0.003901,0.000559,35,0.006614,0.000044,0.962375,238.537852,0.000788,0.872771,0.30452,0.836453,-0.173024,-1.595973,0.004646,0.099512,0.020225,0.142216,55.032692,963.965666,31.047796,42.124911,948.453592,30.796974,33.539436,1003.38831,31.676305,0.450278,0.050567,0.224872,0.216451,0.014837,0.121806,NAD,AD,AD
LC81080732015001LGN00_thumb_large.png,8.548673,2.557475,5.414116,29.88672,0.023451,6.149074,255,1,255,255,27,27,0.003902,0.000395,27,0.008076,0.000065,0.997682,320.447921,0.001429,0.872042,0.331104,0.76697,-0.159356,-1.560257,0.00536,0.095488,0.009655,0.098258,49.824534,1238.269337,35.189051,36.370875,1280.085856,35.778287,26.950508,1362.350345,36.91003,0.545527,0.06765,0.260096,0.196312,0.019087,0.138155,NAD,AD,AD
LC81080772015001LGN00_thumb_large.png,2.529087,0.82866,6.485378,26.176876,0.566492,7.571366,255,1,255,255,63,63,0.003906,0.003094,63,0.003052,0.000009,0.999416,402.908906,0.000129,0.925286,0.176007,0.852996,-0.155407,-0.562986,0.003406,0.419305,0.079567,0.282077,92.393696,2611.941919,51.107161,95.543067,2841.030769,53.301321,95.35333,3096.133111,55.642907,0.271742,0.035332,0.187967,0.416863,0.043563,0.208717,NAD,NAD,NAD
LC81150532015002LGN00_thumb_large.png,49.8609,6.564778,10.112352,21.416862,0.023551,6.29954,255,1,255,255,2,2,0.003572,0.001165,2,0.009398,0.000088,0.998009,243.346789,0.015294,0.962638,0.432928,0.633326,-0.137914,-1.750333,0.003727,0.206787,0.072324,0.268931,39.169097,3267.780173,57.164501,39.484268,3253.323608,57.037914,39.428416,3222.346877,56.765719,0.105691,0.046979,0.216747,0.157158,0.05018,0.224008,NAD,X,AD
